Sale Key,City Key,Customer Key,Bill To Customer Key,Stock Item Key,invoice_date,delivery_date,Salesperson Key,WWI Invoice ID,Description,Package,Quantity,Unit Price,Tax Rate,Total Excluding Tax,Tax Amount,Profit,Total Including Tax,Total Dry Items,Total Chiller Items,Lineage Key,unit_price_implied,delivery_lag_days,year,month,quarter,year_month,margin_pct,has_customer
78148,40704,399,202,47,2014-04-10,2014-04-11,81,24032,32 mm Anti static bubble wrap (Blue) 50m,Each,40,105.0,15,4200.0,630.0,2320.0,4830.0,40,0,11,105.0,1.0,2014,4,2,2014-04-01,55.23809523809524,True
78149,40704,399,202,59,2014-04-10,2014-04-11,81,24032,20 mm Double sided bubble wrap 50m,Each,30,108.0,15,3240.0,486.0,2760.0,3726.0,30,0,11,108.0,1.0,2014,4,2,2014-04-01,85.18518518518519,True
78150,40704,399,202,54,2014-04-10,2014-04-11,81,24032,10 mm Anti static bubble wrap (Blue) 20m,Each,50,42.0,15,2100.0,315.0,950.0,2415.0,50,0,11,42.0,1.0,2014,4,2,2014-04-01,45.23809523809524,True
78912,87673,223,202,26,2014-04-15,2014-04-16,81,24255,Black and orange glass with care despatch tape  48mmx100m,Each,120,4.1,15,492.0,73.8,252.0,565.8,120,0,11,4.1,1.0,2014,4,2,2014-04-01,51.21951219512195,True
79532,77088,281,202,1,2014-04-18,2014-04-19,81,24451,Void fill 400 L bag (White) 400L,Each,60,50.0,15,3000.0,450.0,1440.0,3450.0,60,0,11,50.0,1.0,2014,4,2,2014-04-01,48.0,True
79533,77088,281,202,23,2014-04-18,2014-04-19,81,24451,Black and orange this way up despatch tape 48mmx75m,Each,72,3.7,15,266.4,39.96,144.0,306.36,72,0,11,3.6999999999999997,1.0,2014,4,2,2014-04-01,54.054054054054056,True
79535,77088,281,202,107,2014-04-18,2014-04-19,81,24451,Superhero action jacket (Blue) XL,Each,2,30.0,15,60.0,9.0,16.0,69.0,2,0,11,30.0,1.0,2014,4,2,2014-04-01,26.666666666666668,True
79536,77088,281,202,25,2014-04-18,2014-04-19,81,24451,Black and orange handle with care despatch tape  48mmx75m,Each,240,3.7,15,888.0,133.2,576.0,1021.2,240,0,11,3.7,1.0,2014,4,2,2014-04-01,64.86486486486487,True
79695,44439,273,202,65,2014-04-18,2014-04-19,81,24500,Large sized bubblewrap roll 50m,Each,20,24.0,15,480.0,72.0,220.0,552.0,20,0,11,24.0,1.0,2014,4,2,2014-04-01,45.833333333333336,True
80611,72743,398,202,156,2014-04-24,2014-04-25,81,24792,RC vintage American toy coupe with remote control (Red) 1/50 scale,Each,8,30.0,15,240.0,36.0,120.0,276.0,8,0,11,30.0,1.0,2014,4,2,2014-04-01,50.0,True
80612,72743,398,202,32,2014-04-24,2014-04-25,81,24792,3 kg Courier post bag (White) 300x190x95mm,Each,75,0.66,15,49.5,7.43,22.5,56.93,75,0,11,0.66,1.0,2014,4,2,2014-04-01,45.45454545454545,True
80613,72743,398,202,150,2014-04-24,2014-04-25,81,24792,Ride on toy sedan car (Green) 1/12 scale,Each,3,230.0,15,690.0,103.5,255.0,793.5,3,0,11,230.0,1.0,2014,4,2,2014-04-01,36.95652173913044,True
80928,47016,374,202,45,2014-04-25,2014-04-26,81,24890,Bubblewrap dispenser (Blue) 1.5m,Each,8,240.0,15,1920.0,288.0,1040.0,2208.0,8,0,11,240.0,1.0,2014,4,2,2014-04-01,54.166666666666664,True
81644,77088,281,202,108,2014-04-30,2014-05-01,108,25107,Superhero action jacket (Blue) L,Each,2,30.0,15,60.0,9.0,16.0,69.0,2,0,11,30.0,1.0,2014,4,2,2014-04-01,26.666666666666668,True
82724,72610,338,202,4,2014-05-05,2014-05-06,108,25430,Void fill 100 L bag (White) 100L,Each,40,12.5,15,500.0,75.0,260.0,575.0,40,0,11,12.5,1.0,2014,5,2,2014-05-01,52.0,True
82764,44439,273,202,35,2014-05-05,2014-05-06,108,25442,Shipping carton (Brown) 356x356x279mm,Each,225,2.04,15,459.0,68.85,222.75,527.85,225,0,11,2.04,1.0,2014,5,2,2014-05-01,48.529411764705884,True
82765,44439,273,202,67,2014-05-05,2014-05-06,108,25442,Small sized bubblewrap roll 10m,Each,60,4.5,15,270.0,40.5,138.0,310.5,60,0,11,4.5,1.0,2014,5,2,2014-05-01,51.111111111111114,True
82766,44439,273,202,31,2014-05-05,2014-05-06,108,25442,Clear packaging tape 48mmx75m,Each,182,2.9,15,527.8,79.17,218.4,606.97,182,0,11,2.9,1.0,2014,5,2,2014-05-01,41.37931034482759,True
82767,44439,273,202,8,2014-05-05,2014-05-06,108,25442,Large  replacement blades 18mm,Each,60,4.3,15,258.0,38.7,135.0,296.7,60,0,11,4.3,1.0,2014,5,2,2014-05-01,52.325581395348834,True
83812,47673,256,202,151,2014-05-09,2014-05-10,108,25763,Ride on toy sedan car (Blue) 1/12 scale,Each,7,230.0,15,1610.0,241.5,595.0,1851.5,7,0,11,230.0,1.0,2014,5,2,2014-05-01,36.95652173913044,True
83813,47673,256,202,155,2014-05-09,2014-05-10,108,25763,RC vintage American toy coupe with remote control (Black) 1/50 scale,Each,3,30.0,15,90.0,13.5,45.0,103.5,3,0,11,30.0,1.0,2014,5,2,2014-05-01,50.0,True
83814,47673,256,202,4,2014-05-09,2014-05-10,108,25763,Void fill 100 L bag (White) 100L,Each,10,12.5,15,125.0,18.75,65.0,143.75,10,0,11,12.5,1.0,2014,5,2,2014-05-01,52.0,True
85903,40608,274,202,22,2014-05-21,2014-05-22,108,26403,Black and orange this way up despatch tape  48mmx100m,Each,120,4.1,15,492.0,73.8,258.0,565.8,120,0,11,4.1,1.0,2014,5,2,2014-05-01,52.4390243902439,True
85905,40608,274,202,56,2014-05-21,2014-05-22,108,26403,32 mm Double sided bubble wrap 50m,Each,40,112.0,15,4480.0,672.0,2120.0,5152.0,40,0,11,112.0,1.0,2014,5,2,2014-05-01,47.32142857142857,True
86411,47188,210,202,58,2014-05-26,2014-05-27,108,26569,32 mm Double sided bubble wrap 10m,Each,60,22.0,15,1320.0,198.0,726.0,1518.0,60,0,11,22.0,1.0,2014,5,2,2014-05-01,55.0,True
86873,76917,375,202,23,2014-05-28,2014-05-29,108,26707,Black and orange this way up despatch tape 48mmx75m,Each,240,3.7,15,888.0,133.2,480.0,1021.2,240,0,11,3.7,1.0,2014,5,2,2014-05-01,54.054054054054056,True
89435,47188,210,202,67,2014-06-09,2014-06-10,108,27491,Small sized bubblewrap roll 10m,Each,30,4.5,15,135.0,20.25,69.0,155.25,30,0,11,4.5,1.0,2014,6,2,2014-06-01,51.111111111111114,True
89436,47188,210,202,50,2014-06-09,2014-06-10,108,27491,20 mm Anti static bubble wrap (Blue) 50m,Each,50,102.0,15,5100.0,765.0,2350.0,5865.0,50,0,11,102.0,1.0,2014,6,2,2014-06-01,46.07843137254902,True
91692,40704,399,202,34,2014-06-20,2014-06-21,108,28193,Shipping carton (Brown) 457x457x457mm,Each,150,2.1,15,315.0,47.25,150.0,362.25,150,0,11,2.1,1.0,2014,6,2,2014-06-01,47.61904761904762,True
91694,40704,399,202,58,2014-06-20,2014-06-21,108,28193,32 mm Double sided bubble wrap 10m,Each,90,22.0,15,1980.0,297.0,1089.0,2277.0,90,0,11,22.0,1.0,2014,6,2,2014-06-01,55.0,True
91695,40704,399,202,105,2014-06-20,2014-06-21,108,28193,Superhero action jacket (Blue) 3XL,Each,8,34.0,15,272.0,40.8,80.0,312.8,8,0,11,34.0,1.0,2014,6,2,2014-06-01,29.41176470588235,True
93681,47673,256,202,28,2014-07-01,2014-07-02,108,28812,Black and orange fragile despatch tape 48mmx100m,Each,72,4.1,15,295.2,44.28,129.6,339.48,72,0,11,4.1,1.0,2014,7,3,2014-07-01,43.90243902439025,True
93726,44370,272,202,45,2014-07-01,2014-07-02,108,28827,Bubblewrap dispenser (Blue) 1.5m,Each,7,240.0,15,1680.0,252.0,910.0,1932.0,7,0,11,240.0,1.0,2014,7,3,2014-07-01,54.166666666666664,True
93978,47188,210,202,9,2014-07-03,2014-07-04,108,28909,Small 9mm replacement blades 9mm,Each,80,4.1,15,328.0,49.2,120.0,377.2,80,0,11,4.1,1.0,2014,7,3,2014-07-01,36.58536585365854,True
94188,41358,221,202,217,2014-07-03,2014-07-04,108,28974,Office cube periscope (Black),Each,50,18.5,15,925.0,138.75,362.5,1063.75,50,0,11,18.5,1.0,2014,7,3,2014-07-01,39.189189189189186,True
94189,41358,221,202,105,2014-07-03,2014-07-04,108,28974,Superhero action jacket (Blue) 3XL,Each,7,34.0,15,238.0,35.7,70.0,273.7,7,0,11,34.0,1.0,2014,7,3,2014-07-01,29.41176470588235,True
94476,44439,273,202,10,2014-07-04,2014-07-05,108,29061,Packing knife with metal insert blade (Yellow) 18mm,Each,50,2.4,15,120.0,18.0,60.0,138.0,50,0,11,2.4,1.0,2014,7,3,2014-07-01,50.0,True
96120,47188,210,202,21,2014-07-14,2014-07-15,108,29564,Black and yellow heavy despatch tape  48mmx75m,Each,240,3.7,15,888.0,133.2,528.0,1021.2,240,0,11,3.7,1.0,2014,7,3,2014-07-01,59.45945945945946,True
96121,47188,210,202,55,2014-07-14,2014-07-15,108,29564,10 mm Anti static bubble wrap (Blue) 10m,Each,60,26.0,15,1560.0,234.0,540.0,1794.0,60,0,11,26.0,1.0,2014,7,3,2014-07-01,34.61538461538461,True
96122,47188,210,202,59,2014-07-14,2014-07-15,108,29564,20 mm Double sided bubble wrap 50m,Each,90,108.0,15,9720.0,1458.0,8280.0,11178.0,90,0,11,108.0,1.0,2014,7,3,2014-07-01,85.18518518518519,True
98906,72610,338,202,35,2014-07-26,2014-07-27,108,30419,Shipping carton (Brown) 356x356x279mm,Each,175,2.04,15,357.0,53.55,173.25,410.55,175,0,11,2.04,1.0,2014,7,3,2014-07-01,48.529411764705884,True
99323,44439,273,202,35,2014-07-29,2014-07-30,108,30554,Shipping carton (Brown) 356x356x279mm,Each,200,2.04,15,408.0,61.2,198.0,469.2,200,0,11,2.04,1.0,2014,7,3,2014-07-01,48.529411764705884,True
101777,41358,221,202,13,2014-08-12,2014-08-13,108,31321,Permanent marker blue 5mm nib (Blue) 5mm,Each,120,2.7,15,324.0,48.6,120.0,372.6,120,0,11,2.7,1.0,2014,8,3,2014-08-01,37.03703703703704,True
101935,72743,398,202,30,2014-08-13,2014-08-14,108,31370,Clear packaging tape 48mmx100m,Each,80,3.5,15,280.0,42.0,136.0,322.0,80,0,11,3.5,1.0,2014,8,3,2014-08-01,48.57142857142857,True
101936,72743,398,202,38,2014-08-13,2014-08-14,108,31370,Shipping carton (Brown) 457x279x279mm,Each,175,1.28,15,224.0,33.6,119.0,257.6,175,0,11,1.28,1.0,2014,8,3,2014-08-01,53.125,True
102665,41466,384,202,150,2014-08-18,2014-08-19,108,31597,Ride on toy sedan car (Green) 1/12 scale,Each,8,230.0,15,1840.0,276.0,680.0,2116.0,8,0,11,230.0,1.0,2014,8,3,2014-08-01,36.95652173913044,True
102666,41466,384,202,9,2014-08-18,2014-08-19,108,31597,Small 9mm replacement blades 9mm,Each,80,4.1,15,328.0,49.2,120.0,377.2,80,0,11,4.1,1.0,2014,8,3,2014-08-01,36.58536585365854,True
103564,47016,374,202,11,2014-08-22,2014-08-23,108,31881,Packing knife with metal insert blade (Yellow) 9mm,Each,20,1.89,15,37.8,5.67,19.8,43.47,20,0,11,1.89,1.0,2014,8,3,2014-08-01,52.38095238095239,True
103565,47016,374,202,108,2014-08-22,2014-08-23,108,31881,Superhero action jacket (Blue) L,Each,10,30.0,15,300.0,45.0,80.0,345.0,10,0,11,30.0,1.0,2014,8,3,2014-08-01,26.666666666666668,True
105681,41497,253,202,150,2014-09-04,2014-09-05,108,32544,Ride on toy sedan car (Green) 1/12 scale,Each,1,230.0,15,230.0,34.5,85.0,264.5,1,0,11,230.0,1.0,2014,9,3,2014-09-01,36.95652173913044,True
107114,41358,221,202,43,2014-09-13,2014-09-14,108,32978,Shipping carton (Brown) 413x285x187mm,Each,125,1.05,15,131.25,19.69,62.5,150.94,125,0,11,1.05,1.0,2014,9,3,2014-09-01,47.61904761904762,True
109053,77088,281,202,145,2014-09-25,2014-09-26,108,33585,Ride on big wheel monster truck (Black) 1/12 scale,Each,4,345.0,15,1380.0,207.0,560.0,1587.0,4,0,11,345.0,1.0,2014,9,3,2014-09-01,40.57971014492754,True
76352,47188,210,202,28,2014-03-31,2014-04-01,105,23478,Black and orange fragile despatch tape 48mmx100m,Each,288,4.1,15,1180.8,177.12,518.4,1357.92,288,0,11,4.1,1.0,2014,3,1,2014-03-01,43.90243902439025,True
79458,72610,338,202,26,2014-04-17,2014-04-18,105,24425,Black and orange glass with care despatch tape  48mmx100m,Each,120,4.1,15,492.0,73.8,252.0,565.8,120,0,11,4.1,1.0,2014,4,2,2014-04-01,51.21951219512195,True
79859,44439,273,202,50,2014-04-19,2014-04-20,105,24547,20 mm Anti static bubble wrap (Blue) 50m,Each,90,102.0,15,9180.0,1377.0,4230.0,10557.0,90,0,11,102.0,1.0,2014,4,2,2014-04-01,46.07843137254902,True
79860,44439,273,202,46,2014-04-19,2014-04-20,105,24547,Bubblewrap dispenser (Black) 1.5m,Each,9,240.0,15,2160.0,324.0,1170.0,2484.0,9,0,11,240.0,1.0,2014,4,2,2014-04-01,54.166666666666664,True
80215,44316,297,202,115,2014-04-22,2014-04-23,105,24661,Alien officer hoodie (Black) 4XL,Each,7,35.0,15,245.0,36.75,126.0,281.75,7,0,11,35.0,1.0,2014,4,2,2014-04-01,51.42857142857143,True
80496,87673,223,202,54,2014-04-23,2014-04-24,105,24752,10 mm Anti static bubble wrap (Blue) 20m,Each,50,42.0,15,2100.0,315.0,950.0,2415.0,50,0,11,42.0,1.0,2014,4,2,2014-04-01,45.23809523809524,True
80497,87673,223,202,63,2014-04-23,2014-04-24,105,24752,10 mm Double sided bubble wrap 20m,Each,100,30.0,15,3000.0,450.0,1600.0,3450.0,100,0,11,30.0,1.0,2014,4,2,2014-04-01,53.333333333333336,True
81318,76917,375,202,55,2014-04-26,2014-04-27,105,25000,10 mm Anti static bubble wrap (Blue) 10m,Each,100,26.0,15,2600.0,390.0,900.0,2990.0,100,0,11,26.0,1.0,2014,4,2,2014-04-01,34.61538461538461,True
81320,76917,375,202,32,2014-04-26,2014-04-27,105,25000,3 kg Courier post bag (White) 300x190x95mm,Each,125,0.66,15,82.5,12.38,37.5,94.88,125,0,11,0.66,1.0,2014,4,2,2014-04-01,45.45454545454545,True
81578,41497,253,202,59,2014-04-29,2014-04-30,105,25082,20 mm Double sided bubble wrap 50m,Each,70,108.0,15,7560.0,1134.0,6440.0,8694.0,70,0,11,108.0,1.0,2014,4,2,2014-04-01,85.18518518518519,True
83872,66127,249,202,151,2014-05-09,2014-05-10,105,25779,Ride on toy sedan car (Blue) 1/12 scale,Each,10,230.0,15,2300.0,345.0,850.0,2645.0,10,0,11,230.0,1.0,2014,5,2,2014-05-01,36.95652173913044,True
83873,66127,249,202,152,2014-05-09,2014-05-10,105,25779,Ride on toy sedan car (Red) 1/12 scale,Each,9,230.0,15,2070.0,310.5,765.0,2380.5,9,0,11,230.0,1.0,2014,5,2,2014-05-01,36.95652173913044,True
84554,72743,398,202,29,2014-05-15,2014-05-16,105,25996,Black and orange fragile despatch tape 48mmx75m,Each,216,3.7,15,799.2,119.88,410.4,919.08,216,0,11,3.7,1.0,2014,5,2,2014-05-01,51.35135135135135,True
84556,72743,398,202,39,2014-05-15,2014-05-16,105,25996,Shipping carton (Brown) 356x229x229mm,Each,225,1.14,15,256.5,38.48,130.5,294.98,225,0,11,1.14,1.0,2014,5,2,2014-05-01,50.87719298245614,True
85348,40704,399,202,33,2014-05-19,2014-05-20,105,26229,Express post box 5kg (White) 350x280x130mm,Each,50,0.95,15,47.5,7.13,25.0,54.63,50,0,11,0.95,1.0,2014,5,2,2014-05-01,52.63157894736842,True
85782,44439,273,202,37,2014-05-20,2014-05-21,105,26360,Shipping carton (Brown) 480x270x320mm,Each,250,2.74,15,685.0,102.75,385.0,787.75,250,0,11,2.74,1.0,2014,5,2,2014-05-01,56.2043795620438,True
86227,76917,375,202,48,2014-05-23,2014-05-24,105,26507,32 mm Anti static bubble wrap (Blue) 20m,Each,50,48.0,15,2400.0,360.0,1250.0,2760.0,50,0,11,48.0,1.0,2014,5,2,2014-05-01,52.083333333333336,True
86228,76917,375,202,42,2014-05-23,2014-05-24,105,26507,Shipping carton (Brown) 500x310x310mm,Each,125,2.55,15,318.75,47.81,181.25,366.56,125,0,11,2.55,1.0,2014,5,2,2014-05-01,56.86274509803921,True
86608,87673,223,202,13,2014-05-26,2014-05-27,105,26623,Permanent marker blue 5mm nib (Blue) 5mm,Each,36,2.7,15,97.2,14.58,36.0,111.78,36,0,11,2.7,1.0,2014,5,2,2014-05-01,37.03703703703704,True
87803,76917,375,202,156,2014-06-02,2014-06-03,105,26992,RC vintage American toy coupe with remote control (Red) 1/50 scale,Each,6,30.0,15,180.0,27.0,90.0,207.0,6,0,11,30.0,1.0,2014,6,2,2014-06-01,50.0,True
87804,76917,375,202,41,2014-06-02,2014-06-03,105,26992,Shipping carton (Brown) 229x229x229mm,Each,50,1.05,15,52.5,7.88,25.0,60.38,50,0,11,1.05,1.0,2014,6,2,2014-06-01,47.61904761904762,True
92078,44439,273,202,107,2014-06-23,2014-06-24,105,28312,Superhero action jacket (Blue) XL,Each,2,30.0,15,60.0,9.0,16.0,69.0,2,0,11,30.0,1.0,2014,6,2,2014-06-01,26.666666666666668,True
95372,77088,281,202,146,2014-07-09,2014-07-10,105,29335,Ride on vintage American toy coupe (Black) 1/12 scale,Each,6,285.0,15,1710.0,256.5,780.0,1966.5,6,0,11,285.0,1.0,2014,7,3,2014-07-01,45.6140350877193,True
95373,77088,281,202,32,2014-07-09,2014-07-10,105,29335,3 kg Courier post bag (White) 300x190x95mm,Each,175,0.66,15,115.5,17.33,52.5,132.83,175,0,11,0.66,1.0,2014,7,3,2014-07-01,45.45454545454545,True
96347,72610,338,202,66,2014-07-15,2014-07-16,105,29641,Medium sized bubblewrap roll 20m,Each,10,20.0,15,200.0,30.0,100.0,230.0,10,0,11,20.0,1.0,2014,7,3,2014-07-01,50.0,True
96348,72610,338,202,8,2014-07-15,2014-07-16,105,29641,Large  replacement blades 18mm,Each,70,4.3,15,301.0,45.15,157.5,346.15,70,0,11,4.3,1.0,2014,7,3,2014-07-01,52.325581395348834,True
96349,72610,338,202,65,2014-07-15,2014-07-16,105,29641,Large sized bubblewrap roll 50m,Each,70,24.0,15,1680.0,252.0,770.0,1932.0,70,0,11,24.0,1.0,2014,7,3,2014-07-01,45.833333333333336,True
96350,72610,338,202,150,2014-07-15,2014-07-16,105,29641,Ride on toy sedan car (Green) 1/12 scale,Each,5,230.0,15,1150.0,172.5,425.0,1322.5,5,0,11,230.0,1.0,2014,7,3,2014-07-01,36.95652173913044,True
97193,41466,384,202,35,2014-07-18,2014-07-19,105,29901,Shipping carton (Brown) 356x356x279mm,Each,25,2.04,15,51.0,7.65,24.75,58.65,25,0,11,2.04,1.0,2014,7,3,2014-07-01,48.529411764705884,True
97194,41466,384,202,38,2014-07-18,2014-07-19,105,29901,Shipping carton (Brown) 457x279x279mm,Each,150,1.28,15,192.0,28.8,102.0,220.8,150,0,11,1.28,1.0,2014,7,3,2014-07-01,53.125,True
97748,41358,221,202,46,2014-07-21,2014-07-22,105,30066,Bubblewrap dispenser (Black) 1.5m,Each,5,240.0,15,1200.0,180.0,650.0,1380.0,5,0,11,240.0,1.0,2014,7,3,2014-07-01,54.166666666666664,True
97751,41358,221,202,39,2014-07-21,2014-07-22,105,30066,Shipping carton (Brown) 356x229x229mm,Each,250,1.14,15,285.0,42.75,145.0,327.75,250,0,11,1.14,1.0,2014,7,3,2014-07-01,50.87719298245614,True
97795,41358,221,202,36,2014-07-22,2014-07-23,105,30083,Shipping carton (Brown) 305x305x305mm,Each,25,3.5,15,87.5,13.13,40.0,100.63,25,0,11,3.5,1.0,2014,7,3,2014-07-01,45.714285714285715,True
99602,77088,281,202,54,2014-07-30,2014-07-31,105,30639,10 mm Anti static bubble wrap (Blue) 20m,Each,40,42.0,15,1680.0,252.0,760.0,1932.0,40,0,11,42.0,1.0,2014,7,3,2014-07-01,45.23809523809524,True
100482,41497,253,202,45,2014-08-05,2014-08-06,105,30911,Bubblewrap dispenser (Blue) 1.5m,Each,8,240.0,15,1920.0,288.0,1040.0,2208.0,8,0,11,240.0,1.0,2014,8,3,2014-08-01,54.166666666666664,True
101158,44370,272,202,20,2014-08-08,2014-08-09,105,31123,Black and yellow heavy despatch tape 48mmx100m,Each,96,4.1,15,393.6,59.04,163.2,452.64,96,0,11,4.1000000000000005,1.0,2014,8,3,2014-08-01,41.46341463414633,True
101160,44370,272,202,18,2014-08-08,2014-08-09,105,31123,Red and white urgent  heavy despatch tape  48mmx100m,Each,96,4.1,15,393.6,59.04,196.8,452.64,96,0,11,4.1000000000000005,1.0,2014,8,3,2014-08-01,50.0,True
101161,44370,272,202,147,2014-08-08,2014-08-09,105,31123,Ride on vintage American toy coupe (Red) 1/12 scale,Each,9,285.0,15,2565.0,384.75,1170.0,2949.75,9,0,11,285.0,1.0,2014,8,3,2014-08-01,45.6140350877193,True
102258,72743,398,202,14,2014-08-15,2014-08-16,105,31475,Permanent marker black 5mm nib (Black) 5mm,Each,96,2.7,15,259.2,38.88,96.0,298.08,96,0,11,2.6999999999999997,1.0,2014,8,3,2014-08-01,37.03703703703704,True
107854,72743,398,202,147,2014-09-19,2014-09-20,105,33216,Ride on vintage American toy coupe (Red) 1/12 scale,Each,4,285.0,15,1140.0,171.0,520.0,1311.0,4,0,11,285.0,1.0,2014,9,3,2014-09-01,45.6140350877193,True
107855,72743,398,202,116,2014-09-19,2014-09-20,105,33216,Alien officer hoodie (Black) 3XL,Each,8,35.0,15,280.0,42.0,144.0,322.0,8,0,11,35.0,1.0,2014,9,3,2014-09-01,51.42857142857143,True
107856,72743,398,202,59,2014-09-19,2014-09-20,105,33216,20 mm Double sided bubble wrap 50m,Each,70,108.0,15,7560.0,1134.0,6440.0,8694.0,70,0,11,108.0,1.0,2014,9,3,2014-09-01,85.18518518518519,True
108145,47188,210,202,64,2014-09-22,2014-09-23,105,33303,10 mm Double sided bubble wrap 10m,Each,50,15.0,15,750.0,112.5,375.0,862.5,50,0,11,15.0,1.0,2014,9,3,2014-09-01,50.0,True
108146,47188,210,202,153,2014-09-22,2014-09-23,105,33303,Ride on toy sedan car (Black) 1/12 scale,Each,2,230.0,15,460.0,69.0,170.0,529.0,2,0,11,230.0,1.0,2014,9,3,2014-09-01,36.95652173913044,True
109888,72610,338,202,20,2014-09-30,2014-10-01,105,33843,Black and yellow heavy despatch tape 48mmx100m,Each,96,4.1,15,393.6,59.04,163.2,452.64,96,0,11,4.1000000000000005,1.0,2014,9,3,2014-09-01,41.46341463414633,True
60971,44439,273,202,27,2014-01-01,2014-01-02,86,18770,Black and orange glass with care despatch tape 48mmx75m,Each,120,3.7,15,444.0,66.6,252.0,510.6,120,0,11,3.7,1.0,2014,1,1,2014-01-01,56.75675675675676,True
62125,41466,384,202,150,2014-01-07,2014-01-08,86,19125,Ride on toy sedan car (Green) 1/12 scale,Each,1,230.0,15,230.0,34.5,85.0,264.5,1,0,11,230.0,1.0,2014,1,1,2014-01-01,36.95652173913044,True
62126,41466,384,202,22,2014-01-07,2014-01-08,86,19125,Black and orange this way up despatch tape  48mmx100m,Each,120,4.1,15,492.0,73.8,258.0,565.8,120,0,11,4.1,1.0,2014,1,1,2014-01-01,52.4390243902439,True
62127,41466,384,202,1,2014-01-07,2014-01-08,86,19125,Void fill 400 L bag (White) 400L,Each,30,50.0,15,1500.0,225.0,720.0,1725.0,30,0,11,50.0,1.0,2014,1,1,2014-01-01,48.0,True
62129,41466,384,202,4,2014-01-07,2014-01-08,86,19125,Void fill 100 L bag (White) 100L,Each,10,12.5,15,125.0,18.75,65.0,143.75,10,0,11,12.5,1.0,2014,1,1,2014-01-01,52.0,True
63776,72743,398,202,34,2014-01-16,2014-01-17,86,19630,Shipping carton (Brown) 457x457x457mm,Each,25,2.1,15,52.5,7.88,25.0,60.38,25,0,11,2.1,1.0,2014,1,1,2014-01-01,47.61904761904762,True
64229,47016,374,202,105,2014-01-20,2014-01-21,86,19768,Superhero action jacket (Blue) 3XL,Each,1,34.0,15,34.0,5.1,10.0,39.1,1,0,11,34.0,1.0,2014,1,1,2014-01-01,29.41176470588235,True
64230,47016,374,202,6,2014-01-20,2014-01-21,86,19768,Air cushion film 200mmx200mm 325m,Each,7,90.0,15,630.0,94.5,252.0,724.5,7,0,11,90.0,1.0,2014,1,1,2014-01-01,40.0,True
64232,47016,374,202,19,2014-01-20,2014-01-21,86,19768,Red and white urgent despatch tape 48mmx75m,Each,96,3.7,15,355.2,53.28,201.6,408.48,96,0,11,3.6999999999999997,1.0,2014,1,1,2014-01-01,56.75675675675676,True
65218,76917,375,202,63,2014-01-24,2014-01-25,86,20062,10 mm Double sided bubble wrap 20m,Each,10,30.0,15,300.0,45.0,160.0,345.0,10,0,11,30.0,1.0,2014,1,1,2014-01-01,53.333333333333336,True
65221,76917,375,202,42,2014-01-24,2014-01-25,86,20062,Shipping carton (Brown) 500x310x310mm,Each,175,2.55,15,446.25,66.94,253.75,513.19,175,0,11,2.55,1.0,2014,1,1,2014-01-01,56.86274509803921,True
65651,44316,297,202,1,2014-01-28,2014-01-29,86,20199,Void fill 400 L bag (White) 400L,Each,10,50.0,15,500.0,75.0,240.0,575.0,10,0,11,50.0,1.0,2014,1,1,2014-01-01,48.0,True
65652,44316,297,202,115,2014-01-28,2014-01-29,86,20199,Alien officer hoodie (Black) 4XL,Each,8,35.0,15,280.0,42.0,144.0,322.0,8,0,11,35.0,1.0,2014,1,1,2014-01-01,51.42857142857143,True
68079,87673,223,202,13,2014-02-10,2014-02-11,86,20957,Permanent marker blue 5mm nib (Blue) 5mm,Each,12,2.7,15,32.4,4.86,12.0,37.26,12,0,11,2.6999999999999997,1.0,2014,2,1,2014-02-01,37.03703703703704,True
68080,87673,223,202,42,2014-02-10,2014-02-11,86,20957,Shipping carton (Brown) 500x310x310mm,Each,250,2.55,15,637.5,95.63,362.5,733.13,250,0,11,2.55,1.0,2014,2,1,2014-02-01,56.86274509803921,True
69511,40704,399,202,63,2014-02-19,2014-02-20,86,21406,10 mm Double sided bubble wrap 20m,Each,10,30.0,15,300.0,45.0,160.0,345.0,10,0,11,30.0,1.0,2014,2,1,2014-02-01,53.333333333333336,True
